Ticker,Name,Yahoo,Akt. Kurs,Währung,Perf %,Score,CRV,Elliott-Signal,Elliott-Einstieg,Elliott-Ausstieg,MC-Chance,Zyklus %,Zyklus-Status,ROE %,Debt/Equity,Div. Rendite %,FCF,Enterprise Value,Revenue,FCF Yield %,Growth %,Margin %,Rule of 40,Current Ratio,Institutional Ownership %,Radar Vector,PE,ConfidenceScore,ConfidenceLabel,ConfidenceBreakdown,ISIN,Symbol,YahooSymbol,Sektor,Akt. Kurs [€],Volatility,DownsideDev,MaxDrawdown,AvgVolume,DollarVolume,SMA200,Trend200,MarketRegimeStock,MarketTrend200Stock,MarketRegimeCrypto,MarketTrend200Crypto,MarketDate,RS3M,Sector,Industry,Country,Currency,Perf 1D %,Perf 1Y %,cycle,AssetType,pillar_primary,bucket_type,pillar_confidence,pillar_reason,pillar_tags,OpportunityScore,RiskScore,ScoreError,ScoreMarketRegime,ScoreAssetClass,ScoreRiskMult,ScoreOppW,ScoreRiskW,ScoreMarketTrend200,ticker,name,isin,symbol,yahoo_symbol,category,sector,industry,country,currency,price,price_eur,perf_pct,score,crv,confidence,elliott_signal,mc_chance,cycle_status,rs3m,trend200,sma200,volatility,downside_dev,max_drawdown,avg_volume,dollar_volume,regime_stock,trend200_stock,regime_crypto,trend200_crypto,market_date,trend_ok,liquidity_ok,is_crypto,score_status,crypto_base,quote_currency,asset_id,ticker_display,cluster_official,TrendOK,LiquidityOK
RI.PA,PERNOD RICARD,RI.PA,64.5,EUR,-31.358861112371848,17.78,0.0,Seitwärts,0.0,0.0,42.0,100.0,Zyklus-Hoch,10.14,77.61,587.0,1170000000.0,32680491008.0,10958999552.0,3.58,-4.5,14.84,10.34,1.916,57.28,"[0.0, 20.28, 0.0, 0.0, 27.33]",13.442283,40.5,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.0, ""liquidity"": 0.2154696132596685, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",FR0000120693,RI.PA,RI.PA,Konsum & Lifestyle,72.92,0.29511826141096803,0.1953430147658125,0.385199569453476,643080.1,41478666.449999996,67.65024209976197,-0.046566604966710834,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,0.0332623060866899,Consumer Defensive,Beverages - Wineries & Distilleries,France,EUR,-4.58579666286213,-31.358861112371848,100.0,stock,S12 Luxus & Marken,pillar,78.0,manual thematic assignment after stack redesign,"luxury, brands, premium consumption",41.79,44.67,,bull,stock,,,,0.08753851513769262,RI.PA,PERNOD RICARD,FR0000120693,RI.PA,RI.PA,Konsum & Lifestyle,Consumer Defensive,Beverages - Wineries & Distilleries,France,EUR,64.5,72.92,-31.358861112371848,17.78,0.0,40.5,Seitwärts,42.0,Zyklus-Hoch,0.0332623060866899,-0.046566604966710834,67.65024209976197,0.29511826141096803,0.1953430147658125,0.385199569453476,643080.1,41478666.449999996,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,False,True,False,OK,,,RI.PA,RI.PA,Beverages - Wineries & Distilleries,False,True
9888.HK,"Baidu, Inc. Class A",9888.HK,95.75,,10.565821809584941,17.58,,,,,,,,,,,,,,,,,,,,,,52.5,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 1.0, ""regime_align"": 0.0, ""liquidity"": 0.7458563535911602, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",KYG070341048,9888.HK,9888.HK,,,0.5093269995266382,0.2929193300010493,0.4411215143411702,11639404.8,1114473009.6000001,121.13124980926514,-0.20953511046266582,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,-0.2621576753916721,Communication Services,Internet Content & Information,China,,5.3355317851566,10.565821809584941,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software",42.67,48.37,,bull,stock,,,,0.08753851513769262,9888.HK,"Baidu, Inc. Class A",KYG070341048,9888.HK,9888.HK,,Communication Services,Internet Content & Information,China,,95.75,,10.565821809584941,17.58,,52.5,,,,-0.2621576753916721,-0.20953511046266582,121.13124980926514,0.5093269995266382,0.2929193300010493,0.4411215143411702,11639404.8,1114473009.6000001,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,False,True,False,OK,,,9888.HK,9888.HK,Internet Content & Information,False,True
MC.PA,LVMH EO,MC.PA,447.3999938964844,EUR,-10.61779573935403,17.25,0.0,Seitwärts,0.0,0.0,40.1,46.6,Zyklus-neutral,16.24,53.342,243.0,11704625152.0,291645456384.0,80807002112.0,4.01,-4.7,13.46,8.76,1.584,18.38,"[0.0, 32.48, 0.0, 53.38, 24.94]",20.029936,49.3,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 1.0, ""regime_align"": 0.0, ""liquidity"": 0.430939226519337, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",FR0000121014,MC.PA,MC.PA,Konsum & Lifestyle,589.3,0.3048454420352043,0.18892753545280389,0.309422962152224,434942.45,194593249.47532198,516.4692506408692,-0.1337335313935517,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,-0.07617493851648238,Consumer Cyclical,Luxury Goods,France,EUR,-1.4103116061352061,-10.61779573935403,46.6,stock,S12 Luxus & Marken,pillar,78.0,manual thematic assignment after stack redesign,"luxury, brands, premium consumption",38.7,37.63,,bull,stock,,,,0.08753851513769262,MC.PA,LVMH EO,FR0000121014,MC.PA,MC.PA,Konsum & Lifestyle,Consumer Cyclical,Luxury Goods,France,EUR,447.3999938964844,589.3,-10.61779573935403,17.25,0.0,49.3,Seitwärts,40.1,Zyklus-neutral,-0.07617493851648238,-0.1337335313935517,516.4692506408692,0.3048454420352043,0.18892753545280389,0.309422962152224,434942.45,194593249.47532198,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,False,True,False,OK,,,MC.PA,MC.PA,Luxury Goods,False,True
6506.T,YASKAWA ELECTRIC CORPORATION,6506.T,4847.0,JPY,63.63378159861419,17.24,,,,,,,,,,,,,,,,,,,,,,47.7,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.0, ""liquidity"": 0.9392265193370166, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",JP3932000007,6506.T,6506.T,Hardware 💻,,0.6217543007941737,0.3914960866618852,0.4064010222943816,4349980.0,21084353060.0,5270.465817871093,-0.08034694323131852,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,-0.34308108772661483,Industrials,Electrical Equipment & Parts,Japan,JPY,-1.3336079296853098,63.63378159861419,0.0,stock,S1 Hardware,pillar,85.0,manual thematic assignment after stack redesign,"robotics, automation, devices",43.34,52.06,,bull,stock,,,,0.08753851513769262,6506.T,YASKAWA ELECTRIC CORPORATION,JP3932000007,6506.T,6506.T,Hardware 💻,Industrials,Electrical Equipment & Parts,Japan,JPY,4847.0,,63.63378159861419,17.24,,47.7,,,,-0.34308108772661483,-0.08034694323131852,5270.465817871093,0.6217543007941737,0.3914960866618852,0.4064010222943816,4349980.0,21084353060.0,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,False,True,False,OK,,,6506.T,6506.T,Electrical Equipment & Parts,False,True
VOW3.DE,Volkswagen AG Vz.,VOW3.DE,75.0,EUR,-20.195704966352857,15.72,0.0,Seitwärts,0.0,0.0,58.0,57.2,Zyklus-neutral,3.58,130.129,630.0,-83611090944.0,262762414080.0,326045990912.0,-31.82,2.3,2.26,4.56,1.096,27.73,"[4.6, 7.16, 0.0, 42.85, 28.51]",4.8342667,40.8,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.0, ""liquidity"": 0.24309392265193375, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",DE0007664039,VOW3.DE,VOW3.DE,Andere 🌐,102.3,0.279757871867942,0.17097297930932856,0.3130182380526333,754333.15,56574986.25,85.48523441314697,-0.12265550284944204,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,-0.15064103749811342,Consumer Cyclical,Auto Manufacturers,Germany,EUR,3.5625543997334974,-20.195704966352857,57.2,stock,S15 Mobilität,pillar,80.0,manual thematic assignment after stack redesign,"mobility, autos, autonomy",38.04,42.87,,bull,stock,,,,0.08753851513769262,VOW3.DE,Volkswagen AG Vz.,DE0007664039,VOW3.DE,VOW3.DE,Andere 🌐,Consumer Cyclical,Auto Manufacturers,Germany,EUR,75.0,102.3,-20.195704966352857,15.72,0.0,40.8,Seitwärts,58.0,Zyklus-neutral,-0.15064103749811342,-0.12265550284944204,85.48523441314697,0.279757871867942,0.17097297930932856,0.3130182380526333,754333.15,56574986.25,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,False,True,False,OK,,,VOW3.DE,VOW3.DE,Auto Manufacturers,False,True
NKE,NIKE INC. B,NKE,39.599998474121094,USD,-47.412872271089334,15.0,0.0,Seitwärts,0.0,0.0,45.6,61.5,Zyklus-neutral,17.95,80.099,260.0,2576624896.0,96260366336.0,46513000448.0,2.68,0.6,5.43,6.03,2.063,83.37,"[1.2, 35.9, 0.0, 38.51, 21.93]",27.24181,39.0,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.7292817679558011, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US6541061031,NKE,NKE,Konsum & Lifestyle,63.42,0.3630431504535375,0.2825913966132679,0.48953303142096616,27489963.95,1088602530.4736438,51.53552272796631,-0.23159800506628558,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,-0.15468246843463906,Consumer Cyclical,Footwear & Accessories,United States,USD,3.0176896172054324,-47.412872271089334,61.5,stock,S12 Luxus & Marken,pillar,78.0,manual thematic assignment after stack redesign,"luxury, brands, premium consumption",38.53,47.84,,bull,stock,,,,0.08753851513769262,NKE,NIKE INC. B,US6541061031,NKE,NKE,Konsum & Lifestyle,Consumer Cyclical,Footwear & Accessories,United States,USD,39.599998474121094,63.42,-47.412872271089334,15.0,0.0,39.0,Seitwärts,45.6,Zyklus-neutral,-0.15468246843463906,-0.23159800506628558,51.53552272796631,0.3630431504535375,0.2825913966132679,0.48953303142096616,27489963.95,1088602530.4736438,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,False,True,False,OK,,,NKE,NKE,Footwear & Accessories,False,True
TSLA,Tesla,TSLA,348.75,USD,4.4568260402045645,14.34,0.0,Seitwärts,0.0,0.0,56.0,35.8,Zyklus-neutral,4.93,17.763,0.0,3732624896.0,1566959599616.0,94827003904.0,0.24,-3.1,4.0,0.9,2.164,44.57,"[0.0, 9.86, 0.0, 64.22, 0.0]",151.62677,54.2,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 1.0, ""regime_align"": 0.0, ""liquidity"": 0.9171270718232044, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US88160R1014,TSLA,TSLA,Tech 💻,,0.46555108427121067,0.3082144508033932,0.39103453018952694,33171602.75,11568596459.0625,400.92834976196286,-0.13014382692803317,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,-0.1782807748292451,Consumer Cyclical,Auto Manufacturers,United States,USD,-1.707955694679375,4.4568260402045645,35.8,stock,S15 Mobilität,pillar,80.0,manual thematic assignment after stack redesign,"mobility, autos, autonomy",35.08,40.28,,bull,stock,,,,0.08753851513769262,TSLA,Tesla,US88160R1014,TSLA,TSLA,Tech 💻,Consumer Cyclical,Auto Manufacturers,United States,USD,348.75,,4.4568260402045645,14.34,0.0,54.2,Seitwärts,56.0,Zyklus-neutral,-0.1782807748292451,-0.13014382692803317,400.92834976196286,0.46555108427121067,0.3082144508033932,0.39103453018952694,33171602.75,11568596459.0625,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,False,True,False,OK,,,TSLA,TSLA,Auto Manufacturers,False,True
AMKR,"Amkor Technology, Inc.",AMKR,47.880001068115234,,99.63986280684807,13.35,,,,,,,,,,,,,,,,,,,,,,36.1,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.4419889502762431, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US0316521006,AMKR,AMKR,,,0.7806921725036019,0.5561661051556386,0.5432389294675344,4281056.8,204977004.156662,55.667261896133425,-0.13988941727631632,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,-0.3579791403724125,Technology,Semiconductor Equipment & Materials,United States,,-7.46037975479622,99.63986280684807,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software",42.4,67.65,,bull,stock,,,,0.08753851513769262,AMKR,"Amkor Technology, Inc.",US0316521006,AMKR,AMKR,,Technology,Semiconductor Equipment & Materials,United States,,47.880001068115234,,99.63986280684807,13.35,,36.1,,,,-0.3579791403724125,-0.13988941727631632,55.667261896133425,0.7806921725036019,0.5561661051556386,0.5432389294675344,4281056.8,204977004.156662,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,False,True,False,OK,,,AMKR,AMKR,Semiconductor Equipment & Materials,False,True
RKLB,"Rocket Lab USA, Inc.",RKLB,64.38999938964844,,32.48971483802685,12.87,,,,,,,,,,,,,,,,,,,,,,39.1,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.7458563535911602, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US7731211089,RKLB,RKLB,,,0.9625989538467039,0.5376510338911255,0.609931437524637,17938052.95,1155031218.5019813,79.0619751548767,-0.1855756289478846,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,-0.49075893856971986,Industrials,Aerospace & Defense,United States,,-4.649784460844808,32.48971483802685,0.0,stock,S20 Sicherheit & Verteidigung,pillar,81.0,manual thematic assignment after stack redesign,"defense, aerospace, security",41.47,67.08,,bull,stock,,,,0.08753851513769262,RKLB,"Rocket Lab USA, Inc.",US7731211089,RKLB,RKLB,,Industrials,Aerospace & Defense,United States,,64.38999938964844,,32.48971483802685,12.87,,39.1,,,,-0.49075893856971986,-0.1855756289478846,79.0619751548767,0.9625989538467039,0.5376510338911255,0.609931437524637,17938052.95,1155031218.5019813,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,False,True,False,OK,,,RKLB,RKLB,Aerospace & Defense,False,True
SYM,Symbotic Inc.,SYM,39.875,,-15.928737627166633,12.87,,,,,,,,,,,,,,,,,,,,,,34.3,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.26519337016574585, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US87151X1019,SYM,SYM,,,0.8411348242191224,0.5298496442886687,0.5581901678519174,1788321.6,71309323.8,53.031675014495846,-0.24809088174000837,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,-0.193000399760221,Industrials,Specialty Industrial Machinery,United States,,-3.0748648721826033,-15.928737627166633,0.0,stock,S1 Hardware,pillar,85.0,manual thematic assignment after stack redesign,"robotics, automation, devices",42.64,70.68,,bull,stock,,,,0.08753851513769262,SYM,Symbotic Inc.,US87151X1019,SYM,SYM,,Industrials,Specialty Industrial Machinery,United States,,39.875,,-15.928737627166633,12.87,,34.3,,,,-0.193000399760221,-0.24809088174000837,53.031675014495846,0.8411348242191224,0.5298496442886687,0.5581901678519174,1788321.6,71309323.8,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,False,True,False,OK,,,SYM,SYM,Specialty Industrial Machinery,False,True
CDNL,Cardinal Infrastructure,CDNL,38.040000915527344,USD,61.872344321392944,12.85,0.0,Datenmangel,0.0,0.0,60.2,50.0,Zyklus-neutral,0.0,230.784,0.0,0.0,77877880.0,395162976.0,0.0,60.2,6.11,66.31,1.203,34.65,"[100.0, 0.0, 0.0, 50.0, 21.79]",20.158104,31.7,LOW,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.1712707182320442, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US14154A1025,CDNL,CDNL,,,1.003406162849257,0.7068066926779653,0.6324885935250053,818351.5,31130091.809223175,,,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,-0.3155365813455806,Industrials,Engineering & Construction,United States,USD,-7.982581579293891,61.872344321392944,50.0,stock,S14 Kommunikations- & Alltagsinfrastruktur,pillar,76.0,manual thematic assignment after stack redesign,"connectivity, telecom, civic infrastructure",45.77,80.46,,bull,stock,,,,0.08753851513769262,CDNL,Cardinal Infrastructure,US14154A1025,CDNL,CDNL,,Industrials,Engineering & Construction,United States,USD,38.040000915527344,,61.872344321392944,12.85,0.0,31.7,Datenmangel,60.2,Zyklus-neutral,-0.3155365813455806,,,1.003406162849257,0.7068066926779653,0.6324885935250053,818351.5,31130091.809223175,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,False,True,False,OK,,,CDNL,CDNL,Engineering & Construction,False,True
BIDU,BAIDU INC,BIDU,97.12000274658203,USD,1.9097582754911135,12.83,0.0,Seitwärts,0.0,0.0,65.8,26.0,Zyklus-neutral,3.08,33.81,0.0,21750999040.0,396094570496.0,130462998528.0,5.49,-7.1,6.9,-0.2,1.907,23.06,"[0.0, 6.16, 0.0, 73.98, 26.0]",17.818422,50.2,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 1.0, ""regime_align"": 0.0, ""liquidity"": 0.5193370165745856, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US0567521085,BIDU,BIDU,Tech 💻,158.08,0.5198727875568443,0.3269411903311477,0.4408688139446475,3193428.6,310145794.40301365,123.377200050354,-0.21282049919317025,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,-0.2833292123881248,Communication Services,Internet Content & Information,China,USD,0.18568217520376074,1.9097582754911135,26.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software",36.24,51.1,,bull,stock,,,,0.08753851513769262,BIDU,BAIDU INC,US0567521085,BIDU,BIDU,Tech 💻,Communication Services,Internet Content & Information,China,USD,97.12000274658203,158.08,1.9097582754911135,12.83,0.0,50.2,Seitwärts,65.8,Zyklus-neutral,-0.2833292123881248,-0.21282049919317025,123.377200050354,0.5198727875568443,0.3269411903311477,0.4408688139446475,3193428.6,310145794.40301365,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,False,True,False,OK,,,BIDU,BIDU,Internet Content & Information,False,True
9880.HK,UBTECH ROBOT.CORP.,9880.HK,82.94999694824219,HKD,-14.041453939645399,12.18,0.0,Seitwärts,0.0,0.0,62.0,14.4,Zyklus-Tief,-48.53,57.216,0.0,-506247008.0,56993132544.0,1439591936.0,-0.89,27.6,-70.91,-43.31,1.495,16.68,"[55.2, 0.0, 0.0, 85.56, 72.86]",-73.768105,42.3,LOW,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.56353591160221, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CNE100006CQ4,9880.HK,9880.HK,Hardware 💻,141.1,0.640625235860606,0.35398457612000184,0.5072923370205031,5119942.25,424699194.01267624,109.89649997711182,-0.24519891929662718,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,-0.26903401690103257,Industrials,Specialty Industrial Machinery,China,HKD,1.529987817247891,-14.041453939645399,14.4,stock,S1 Hardware,pillar,85.0,manual thematic assignment after stack redesign,"robotics, automation, devices",37.77,58.9,,bull,stock,,,,0.08753851513769262,9880.HK,UBTECH ROBOT.CORP.,CNE100006CQ4,9880.HK,9880.HK,Hardware 💻,Industrials,Specialty Industrial Machinery,China,HKD,82.94999694824219,141.1,-14.041453939645399,12.18,0.0,42.3,Seitwärts,62.0,Zyklus-Tief,-0.26903401690103257,-0.24519891929662718,109.89649997711182,0.640625235860606,0.35398457612000184,0.5072923370205031,5119942.25,424699194.01267624,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,False,True,False,OK,,,9880.HK,9880.HK,Specialty Industrial Machinery,False,True
ASTS,"AST SpaceMobile, Inc.",ASTS,58.04999923706055,,18.614631928861126,11.94,,,,,,,,,,,,,,,,,,,,,,37.7,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.6077348066298343, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US00217D1000,ASTS,ASTS,,,1.114079857409819,0.6084579812448246,0.6015478229884115,11005826.45,638888217.0257207,81.45482482910157,-0.2873350429657927,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,-0.4674082751891192,Technology,Communication Equipment,United States,,-5.517577254916716,18.614631928861126,0.0,stock,S14 Kommunikations- & Alltagsinfrastruktur,pillar,76.0,manual thematic assignment after stack redesign,"connectivity, telecom, civic infrastructure",40.96,69.91,,bull,stock,,,,0.08753851513769262,ASTS,"AST SpaceMobile, Inc.",US00217D1000,ASTS,ASTS,,Technology,Communication Equipment,United States,,58.04999923706055,,18.614631928861126,11.94,,37.7,,,,-0.4674082751891192,-0.2873350429657927,81.45482482910157,1.114079857409819,0.6084579812448246,0.6015478229884115,11005826.45,638888217.0257207,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,False,True,False,OK,,,ASTS,ASTS,Communication Equipment,False,True
APLD,Applied Digital,APLD,25.34000015258789,USD,58.57322201801311,11.86,0.0,Seitwärts,0.0,0.0,66.8,50.9,Zyklus-neutral,-7.9,125.912,0.0,-1606530304.0,11793511424.0,263986000.0,-13.62,250.1,-47.35,202.75,4.823,67.1,"[100.0, 0.0, 0.0, 49.06, 56.34]",-41.865925,35.5,LOW,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.5469613259668509, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US0381692070,APLD,APLD,Tech 💻,,1.0511454975335175,0.556938141863583,0.532326312190512,15929573.95,403655406.3236601,32.18932501792908,-0.21278249424385864,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,-0.4882866034236737,Technology,Information Technology Services,United States,USD,-7.653062465736015,58.57322201801311,50.9,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software",41.65,72.41,,bull,stock,,,,0.08753851513769262,APLD,Applied Digital,US0381692070,APLD,APLD,Tech 💻,Technology,Information Technology Services,United States,USD,25.34000015258789,,58.57322201801311,11.86,0.0,35.5,Seitwärts,66.8,Zyklus-neutral,-0.4882866034236737,-0.21278249424385864,32.18932501792908,1.0511454975335175,0.556938141863583,0.532326312190512,15929573.95,403655406.3236601,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,False,True,False,OK,,,APLD,APLD,Information Technology Services,False,True
ALB,ALBEMARLE CORP.,ALB,137.36000061035156,USD,63.942240843085486,11.32,0.0,Seitwärts,0.0,0.0,67.0,25.2,Zyklus-neutral,0.21,36.655,96.0,-155030256.0,24179556352.0,4946415104.0,-0.64,-3.5,-0.43,-3.93,2.273,93.0,"[0.0, 0.42, 0.0, 74.79, 0.0]",64.59475,36.7,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.5082872928176796, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US0126531013,ALB,ALB,Energie,194.95,0.5882400789149901,0.37729219124057006,0.47384811462194953,2125165.85,291912782.4530983,155.54680629730225,-0.11692175570734376,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,-0.2121504326801562,Basic Materials,Specialty Chemicals,United States,USD,1.1710954466053192,63.942240843085486,25.2,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification",35.8,56.88,,bull,stock,,,,0.08753851513769262,ALB,ALBEMARLE CORP.,US0126531013,ALB,ALB,Energie,Basic Materials,Specialty Chemicals,United States,USD,137.36000061035156,194.95,63.942240843085486,11.32,0.0,36.7,Seitwärts,67.0,Zyklus-neutral,-0.2121504326801562,-0.11692175570734376,155.54680629730225,0.5882400789149901,0.37729219124057006,0.47384811462194953,2125165.85,291912782.4530983,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,False,True,False,OK,,,ALB,ALB,Specialty Chemicals,False,True
PPTA,Perpetua Resources,PPTA,25.110000610351562,USD,33.068359796488835,11.25,0.0,Seitwärts,0.0,0.0,64.9,33.6,Zyklus-neutral,-14.54,0.009,0.0,-62575000.0,3159208448.0,1.0,-1.98,0.0,0.0,0.0,42.247,69.23,"[0.0, 0.0, 99.55, 66.44, 100.0]",-434.99997,33.4,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.17679558011049723, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CA7142661031,PPTA,PPTA,Edelmetalle ⛏️,,0.7516770101135553,0.46235714289365915,0.5459430665163472,1261274.35,31670599.698320772,26.535800008773805,-0.05373116310609871,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,-0.041339502239296166,Basic Materials,Other Precious Metals & Mining,United States,USD,-4.087088167881648,33.068359796488835,33.6,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals",37.63,62.92,,bull,stock,,,,0.08753851513769262,PPTA,Perpetua Resources,CA7142661031,PPTA,PPTA,Edelmetalle ⛏️,Basic Materials,Other Precious Metals & Mining,United States,USD,25.110000610351562,,33.068359796488835,11.25,0.0,33.4,Seitwärts,64.9,Zyklus-neutral,-0.041339502239296166,-0.05373116310609871,26.535800008773805,0.7516770101135553,0.46235714289365915,0.5459430665163472,1261274.35,31670599.698320772,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,False,True,False,OK,,,PPTA,PPTA,Other Precious Metals & Mining,False,True
