Ticker,Name,Yahoo,Akt. Kurs,Währung,Perf %,Score,CRV,Elliott-Signal,Elliott-Einstieg,Elliott-Ausstieg,MC-Chance,Zyklus %,Zyklus-Status,ROE %,Debt/Equity,Div. Rendite %,FCF,Enterprise Value,Revenue,FCF Yield %,Growth %,Margin %,Rule of 40,Current Ratio,Institutional Ownership %,Radar Vector,PE,ConfidenceScore,ConfidenceLabel,ConfidenceBreakdown,ISIN,Symbol,YahooSymbol,Sektor,Akt. Kurs [€],Volatility,DownsideDev,MaxDrawdown,AvgVolume,DollarVolume,SMA200,Trend200,MarketRegimeStock,MarketTrend200Stock,MarketRegimeCrypto,MarketTrend200Crypto,MarketDate,RS3M,Sector,Industry,Country,Currency,Perf 1D %,Perf 1Y %,cycle,AssetType,pillar_primary,bucket_type,pillar_confidence,pillar_reason,pillar_tags,OpportunityScore,RiskScore,ScoreError,ScoreMarketRegime,ScoreAssetClass,ScoreRiskMult,ScoreOppW,ScoreRiskW,ScoreMarketTrend200,ticker,name,isin,symbol,yahoo_symbol,category,sector,industry,country,currency,price,price_eur,perf_pct,score,crv,confidence,elliott_signal,mc_chance,cycle_status,rs3m,trend200,sma200,volatility,downside_dev,max_drawdown,avg_volume,dollar_volume,regime_stock,trend200_stock,regime_crypto,trend200_crypto,market_date,trend_ok,liquidity_ok,is_crypto,score_status,crypto_base,quote_currency,asset_id,ticker_display,cluster_official
ASTS,"AST SpaceMobile, Inc.",ASTS,81.19000244140625,,214.6899412492247,0.0,,,,,,,,,,,,,,,,,,,,,,55.3,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.33163841807909605, ""liquidity"": 0.7005649717514124, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US00217D1000,ASTS,ASTS,,,0.9928778427565571,0.5576923822753483,0.4701640770258677,12826616.4,1041393016.8309815,69.19232473373413,0.1733960775829051,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.19975864105339014,Technology,Communication Equipment,United States,,-7.591620899851737,214.6899412492247,0.0,stock,S14 Kommunikations- & Alltagsinfrastruktur,pillar,76.0,manual thematic assignment after stack redesign,"connectivity, telecom, civic infrastructure",54.13,65.76,,bear,stock,,,,-0.02836744942169689,ASTS,"AST SpaceMobile, Inc.",US00217D1000,ASTS,ASTS,,Technology,Communication Equipment,United States,,81.19000244140625,,214.6899412492247,0.0,,55.3,,,,0.19975864105339014,0.1733960775829051,69.19232473373413,0.9928778427565571,0.5576923822753483,0.4701640770258677,12826616.4,1041393016.8309815,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,True,False,AVOID,,,ASTS,ASTS,Communication Equipment
CDNL,Cardinal Infrastructure,CDNL,36.20249938964844,USD,54.05318889212101,0.0,0.0,Datenmangel,0.0,0.0,60.2,50.0,Zyklus-neutral,0.0,230.784,0.0,0.0,77877880.0,395162976.0,0.0,60.2,6.11,66.31,1.203,34.65,"[100.0, 0.0, 0.0, 50.0, 21.79]",20.158104,47.6,LOW,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.21793785310734462, ""liquidity"": 0.15254237288135597, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US14154A1025,CDNL,CDNL,,,0.8537157031286582,0.3464144229599106,0.2569982809417143,386252.05,13983289.604375457,,,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.6040412977874122,Industrials,Engineering & Construction,United States,USD,0.28393606609380395,54.05318889212101,50.0,stock,S14 Kommunikations- & Alltagsinfrastruktur,pillar,76.0,manual thematic assignment after stack redesign,"connectivity, telecom, civic infrastructure",54.1,64.26,,bear,stock,,,,-0.02836744942169689,CDNL,Cardinal Infrastructure,US14154A1025,CDNL,CDNL,,Industrials,Engineering & Construction,United States,USD,36.20249938964844,,54.05318889212101,0.0,0.0,47.6,Datenmangel,60.2,Zyklus-neutral,0.6040412977874122,,,0.8537157031286582,0.3464144229599106,0.2569982809417143,386252.05,13983289.604375457,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,False,True,False,AVOID,,,CDNL,CDNL,Engineering & Construction
LUMN,LUMEN TECHN.,LUMN,6.695000171661377,USD,63.29269091193712,0.0,0.0,Seitwärts,0.0,0.0,60.8,49.3,Zyklus-neutral,0.0,100.0,0.0,-5826500096.0,24455852032.0,12401999872.0,-23.82,-8.7,-14.02,-22.72,1.802,69.05,"[0.0, 0.0, 0.0, 50.71, 38.17]",-28.083603,30.8,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.14364406779661018, ""liquidity"": 0.288135593220339, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US5502411037,LUMN,LUMN,Medien & Digitales 📱,9.32,0.8080208103013241,0.49470109845791066,0.47337277605647043,10211857.2,68368385.70698147,6.683874994516373,0.0016644801337744042,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,-0.058052757176915715,Communication Services,Telecom Services,United States,USD,-0.9615392754389052,63.29269091193712,49.3,stock,S14 Kommunikations- & Alltagsinfrastruktur,pillar,76.0,manual thematic assignment after stack redesign,"connectivity, telecom, civic infrastructure",35.82,71.87,,bear,stock,,,,-0.02836744942169689,LUMN,LUMEN TECHN.,US5502411037,LUMN,LUMN,Medien & Digitales 📱,Communication Services,Telecom Services,United States,USD,6.695000171661377,9.32,63.29269091193712,0.0,0.0,30.8,Seitwärts,60.8,Zyklus-neutral,-0.058052757176915715,0.0016644801337744042,6.683874994516373,0.8080208103013241,0.49470109845791066,0.47337277605647043,10211857.2,68368385.70698147,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,True,False,AVOID,,,LUMN,LUMN,Telecom Services
TTK.DE,TAKKT AG,TTK.DE,2.5450000762939453,EUR,-67.11471800430698,0.0,0.0,Seitwärts,0.0,0.0,58.0,86.5,Zyklus-Hoch,0.0,72.403,752.0,0.0,1.0,28795244.0,0.0,0.0,-80.39,-80.39,0.247,14.27,"[0.0, 0.0, 0.0, 13.54, 25.0]",,38.8,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.34915254237288135, ""liquidity"": 0.016949152542372836, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",DE0007446007,TTK.DE,TTK.DE,Medien & Digitales 📱,3.67,0.34623076569707495,0.25456995417306894,0.7015127809388481,85313.65,217123.24575891494,4.463000013828277,-0.42975575433375535,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,-0.24639313972900667,Industrials,Business Equipment & Supplies,Germany,EUR,0.39447692799505774,-67.11471800430698,86.5,stock,S14 Kommunikations- & Alltagsinfrastruktur,pillar,76.0,manual thematic assignment after stack redesign,"connectivity, telecom, civic infrastructure",29.26,60.05,,bear,stock,,,,-0.02836744942169689,TTK.DE,TAKKT AG,DE0007446007,TTK.DE,TTK.DE,Medien & Digitales 📱,Industrials,Business Equipment & Supplies,Germany,EUR,2.5450000762939453,3.67,-67.11471800430698,0.0,0.0,38.8,Seitwärts,58.0,Zyklus-Hoch,-0.24639313972900667,-0.42975575433375535,4.463000013828277,0.34623076569707495,0.25456995417306894,0.7015127809388481,85313.65,217123.24575891494,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,False,False,False,AVOID,,,TTK.DE,TTK.DE,Business Equipment & Supplies
MBLY,Mobileye Global,MBLY,6.764999866485596,USD,-57.04761989532955,0.0,0.0,Seitwärts,0.0,0.0,34.0,44.0,Zyklus-neutral,-3.27,0.564,0.0,632000000.0,5882599936.0,1894000000.0,10.74,-9.0,-20.7,-29.7,6.103,67.31,"[0.0, 0.0, 71.8, 56.05, 45.94]",24.514277,38.2,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.2243290960451977, ""liquidity"": 0.20903954802259883, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US60741F1049,MBLY,MBLY,Tech 💻,,0.5494994490170109,0.33089864450846235,0.6454402571521825,6033370.15,40815748.25920818,12.526074981689453,-0.45992660299617916,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,-0.2794317282619725,Consumer Cyclical,Auto Parts,Israel,USD,-0.8064560673226917,-57.04761989532955,44.0,stock,S15 Mobilität,pillar,80.0,manual thematic assignment after stack redesign,"mobility, autos, autonomy",22.81,57.45,,bear,stock,,,,-0.02836744942169689,MBLY,Mobileye Global,US60741F1049,MBLY,MBLY,Tech 💻,Consumer Cyclical,Auto Parts,Israel,USD,6.764999866485596,,-57.04761989532955,0.0,0.0,38.2,Seitwärts,34.0,Zyklus-neutral,-0.2794317282619725,-0.45992660299617916,12.526074981689453,0.5494994490170109,0.33089864450846235,0.6454402571521825,6033370.15,40815748.25920818,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,False,True,False,AVOID,,,MBLY,MBLY,Auto Parts
STLA,Stellantis N.V.,STLA,6.78000020980835,USD,-37.527461668778415,0.0,0.0,Seitwärts,0.0,0.0,39.0,15.0,Zyklus-Tief,-3.06,55.559,1058.0,-8076749824.0,31891654656.0,146121998336.0,-25.33,-12.7,-1.64,-14.34,1.061,46.24,"[0.0, 0.0, 0.0, 84.99, 45.88]",4.304615,40.1,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.23576977401129948, ""liquidity"": 0.3728813559322034, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",NL00150001Q9,STLA,STLA,Konsum 🥨,,0.5720887041421224,0.43924004814503087,0.477722773640599,21552966.9,146129120.1039924,9.625750012397766,-0.2956392799443316,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,-0.31508928734676656,Consumer Cyclical,Auto Manufacturers,Netherlands,USD,0.4444475527162872,-37.527461668778415,15.0,stock,S15 Mobilität,pillar,80.0,manual thematic assignment after stack redesign,"mobility, autos, autonomy",24.52,63.86,,bear,stock,,,,-0.02836744942169689,STLA,Stellantis N.V.,NL00150001Q9,STLA,STLA,Konsum 🥨,Consumer Cyclical,Auto Manufacturers,Netherlands,USD,6.78000020980835,,-37.527461668778415,0.0,0.0,40.1,Seitwärts,39.0,Zyklus-Tief,-0.31508928734676656,-0.2956392799443316,9.625750012397766,0.5720887041421224,0.43924004814503087,0.477722773640599,21552966.9,146129120.1039924,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,False,True,False,AVOID,,,STLA,STLA,Auto Manufacturers
TSLA,Tesla,TSLA,364.4200134277344,USD,33.42364694940427,0.0,0.0,Seitwärts,0.0,0.0,56.0,35.8,Zyklus-neutral,4.93,17.763,0.0,3732624896.0,1566959599616.0,94827003904.0,0.24,-3.1,4.0,0.9,2.164,44.57,"[0.0, 9.86, 0.0, 64.22, 0.0]",151.62677,55.0,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.36165254237288136, ""liquidity"": 0.943502824858757, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US88160R1014,TSLA,TSLA,Tech 💻,,0.5547137476133557,0.3441046434884199,0.256103515564164,59466166.1,21670661048.657883,396.08414978027344,-0.07994295245115124,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,-0.16177068935604788,Consumer Cyclical,Auto Manufacturers,United States,USD,-2.066585747910743,33.42364694940427,35.8,stock,S15 Mobilität,pillar,80.0,manual thematic assignment after stack redesign,"mobility, autos, autonomy",36.59,41.33,,bear,stock,,,,-0.02836744942169689,TSLA,Tesla,US88160R1014,TSLA,TSLA,Tech 💻,Consumer Cyclical,Auto Manufacturers,United States,USD,364.4200134277344,,33.42364694940427,0.0,0.0,55.0,Seitwärts,56.0,Zyklus-neutral,-0.16177068935604788,-0.07994295245115124,396.08414978027344,0.5547137476133557,0.3441046434884199,0.256103515564164,59466166.1,21670661048.657883,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,False,True,False,AVOID,,,TSLA,TSLA,Auto Manufacturers
VOW3.DE,Volkswagen AG Vz.,VOW3.DE,86.4800033569336,EUR,-7.169988123439575,0.0,0.0,Seitwärts,0.0,0.0,58.0,57.2,Zyklus-neutral,3.58,130.129,630.0,-83611090944.0,262762414080.0,326045990912.0,-31.82,2.3,2.26,4.56,1.096,27.73,"[4.6, 7.16, 0.0, 42.85, 28.51]",4.8342667,52.6,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5438559322033898, ""liquidity"": 0.3389830508474576, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",DE0007664039,VOW3.DE,VOW3.DE,Andere 🌐,102.3,0.27107161283489395,0.1681574618618316,0.21381216894065014,1126539.95,97423178.6577198,96.5387502670288,-0.1041938794760906,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,-0.10575417212540206,Consumer Cyclical,Auto Manufacturers,Germany,EUR,-0.46039814586739114,-7.169988123439575,57.2,stock,S15 Mobilität,pillar,80.0,manual thematic assignment after stack redesign,"mobility, autos, autonomy",39.7,38.47,,bear,stock,,,,-0.02836744942169689,VOW3.DE,Volkswagen AG Vz.,DE0007664039,VOW3.DE,VOW3.DE,Andere 🌐,Consumer Cyclical,Auto Manufacturers,Germany,EUR,86.4800033569336,102.3,-7.169988123439575,0.0,0.0,52.6,Seitwärts,58.0,Zyklus-neutral,-0.10575417212540206,-0.1041938794760906,96.5387502670288,0.27107161283489395,0.1681574618618316,0.21381216894065014,1126539.95,97423178.6577198,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,False,True,False,AVOID,,,VOW3.DE,VOW3.DE,Auto Manufacturers
NFLX,NETFLIX INC.,NFLX,93.63500213623047,USD,-4.133216331366563,3.46,0.0,Seitwärts,0.0,0.0,39.3,93.9,Zyklus-Hoch,42.76,63.782,0.0,24817524736.0,355017424896.0,45183037440.0,6.99,17.6,24.3,41.9,1.186,86.0,"[35.2, 85.52, 0.0, 6.14, 32.01]",21.525,66.3,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.8038488700564972, ""liquidity"": 0.8531073446327684, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US64110L1061,NFLX,NFLX,Medien & Digitales 📱,85.7,0.3429279746011683,0.24280560790694128,0.4335127747768319,42060943.9,3938376571.92837,107.64837001800537,-0.13017724169377587,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.062497268629526315,Communication Services,Entertainment,United States,USD,0.337550838444467,-4.133216331366563,93.9,stock,S19 Medien & Unterhaltung,pillar,75.0,manual thematic assignment after stack redesign,"media, entertainment, streaming",53.55,44.14,,bear,stock,,,,-0.02836744942169689,NFLX,NETFLIX INC.,US64110L1061,NFLX,NFLX,Medien & Digitales 📱,Communication Services,Entertainment,United States,USD,93.63500213623047,85.7,-4.133216331366563,3.46,0.0,66.3,Seitwärts,39.3,Zyklus-Hoch,0.062497268629526315,-0.13017724169377587,107.64837001800537,0.3429279746011683,0.24280560790694128,0.4335127747768319,42060943.9,3938376571.92837,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,False,True,False,OK,,,NFLX,NFLX,Entertainment
SPOT,SPOTIFY TECH.,SPOT,474.7099914550781,USD,-18.184479089919513,0.0,0.0,Seitwärts,0.0,0.0,41.6,76.0,Zyklus-neutral,22.64,28.873,0.0,789000000.0,92863963136.0,16897000448.0,0.85,7.1,8.31,15.41,1.612,67.37,"[14.2, 45.28, 0.0, 24.02, 38.46]",25.314257,62.1,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5981991525423729, ""liquidity"": 0.6779661016949152, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",LU1778762911,SPOT,SPOT,Medien & Digitales 📱,511.74,0.4511361852457509,0.31373004223096135,0.4680371349237977,1993441.75,946306716.108696,619.6287480163575,-0.23387997575195407,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,-0.11629121523093289,Communication Services,Internet Content & Information,Sweden,USD,-0.7256684248301171,-18.184479089919513,76.0,stock,S19 Medien & Unterhaltung,pillar,75.0,manual thematic assignment after stack redesign,"media, entertainment, streaming",43.41,48.86,,bear,stock,,,,-0.02836744942169689,SPOT,SPOTIFY TECH.,LU1778762911,SPOT,SPOT,Medien & Digitales 📱,Communication Services,Internet Content & Information,Sweden,USD,474.7099914550781,511.74,-18.184479089919513,0.0,0.0,62.1,Seitwärts,41.6,Zyklus-neutral,-0.11629121523093289,-0.23387997575195407,619.6287480163575,0.4511361852457509,0.31373004223096135,0.4680371349237977,1993441.75,946306716.108696,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,False,True,False,AVOID,,,SPOT,SPOT,Internet Content & Information
TME,TENCENT MUSIC ENTERTAINMENT GROUP,TME,9.572999954223633,USD,-34.2362005023145,0.0,0.0,Seitwärts,0.0,0.0,55.8,84.0,Zyklus-Hoch,14.79,4.524,107.0,5382750208.0,36124852224.0,31719000064.0,14.9,20.6,34.08,54.68,2.085,63.88,"[41.2, 29.58, 0.0, 15.98, 46.52]",16.826365,64.8,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.6472810734463277, ""liquidity"": 0.35593220338983045, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US88034P1093,TME,TME,Tech 💻,16.98,0.5068618675778708,0.4473144168982453,0.6399848425120505,13364530.8,127938652.73662034,19.537865023612977,-0.5100283504541594,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,-0.38536092015254797,Communication Services,Internet Content & Information,China,USD,0.8746067977585259,-34.2362005023145,84.0,stock,S19 Medien & Unterhaltung,pillar,75.0,manual thematic assignment after stack redesign,"media, entertainment, streaming",47.09,59.14,,bear,stock,,,,-0.02836744942169689,TME,TENCENT MUSIC ENTERTAINMENT GROUP,US88034P1093,TME,TME,Tech 💻,Communication Services,Internet Content & Information,China,USD,9.572999954223633,16.98,-34.2362005023145,0.0,0.0,64.8,Seitwärts,55.8,Zyklus-Hoch,-0.38536092015254797,-0.5100283504541594,19.537865023612977,0.5068618675778708,0.4473144168982453,0.6399848425120505,13364530.8,127938652.73662034,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,False,True,False,AVOID,,,TME,TME,Internet Content & Information
PL,Planet Labs PBC,PL,31.149999618530273,,737.3655747031737,0.0,,,,,,,,,,,,,,,,,,,,,,60.7,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.3225988700564972, ""liquidity"": 0.5932203389830508, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US72703X1063,PL,PL,,,1.0649574011311593,0.41902697157103225,0.290132042468793,16434732.8,511941920.450647,14.930099976062774,1.0863892183222243,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.6803235764996735,Industrials,Aerospace & Defense,United States,,-3.8580303965424667,737.3655747031737,0.0,stock,S20 Sicherheit & Verteidigung,pillar,81.0,manual thematic assignment after stack redesign,"defense, aerospace, security",57.3,59.24,,bear,stock,,,,-0.02836744942169689,PL,Planet Labs PBC,US72703X1063,PL,PL,,Industrials,Aerospace & Defense,United States,,31.149999618530273,,737.3655747031737,0.0,,60.7,,,,0.6803235764996735,1.0863892183222243,14.930099976062774,1.0649574011311593,0.41902697157103225,0.290132042468793,16434732.8,511941920.450647,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,True,False,AVOID,,,PL,PL,Aerospace & Defense
RCAT,Red Cat Holdings,RCAT,12.954999923706055,USD,115.91666539510092,0.0,0.0,Seitwärts,0.0,0.0,52.6,13.2,Zyklus-Tief,0.0,8.852,0.0,0.0,1322458240.0,7443942.0,0.0,646.4,0.0,646.4,10.416,41.83,"[100.0, 0.0, 0.0, 86.81, 73.29]",-42.066666,54.0,MED,"{""coverage"": 1.0, ""confluence"": 0.6, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.12379943502824856, ""liquidity"": 0.48587570621468923, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US75644T1007,RCAT,RCAT,,,1.193335956903173,0.671492829103517,0.6007802457218128,23817887.75,308560733.9840894,10.59392498254776,0.2228706494569186,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.6321793720571182,Industrials,Aerospace & Defense,United States,USD,-7.46428625924247,115.91666539510092,13.2,stock,S20 Sicherheit & Verteidigung,pillar,81.0,manual thematic assignment after stack redesign,"defense, aerospace, security",54.03,68.03,,bear,stock,,,,-0.02836744942169689,RCAT,Red Cat Holdings,US75644T1007,RCAT,RCAT,,Industrials,Aerospace & Defense,United States,USD,12.954999923706055,,115.91666539510092,0.0,0.0,54.0,Seitwärts,52.6,Zyklus-Tief,0.6321793720571182,0.2228706494569186,10.59392498254776,1.193335956903173,0.671492829103517,0.6007802457218128,23817887.75,308560733.9840894,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,True,False,AVOID,,,RCAT,RCAT,Aerospace & Defense
RHM.DE,Rheinmetall AG,RHM.DE,1373.0,EUR,2.2184468609059094,9.3,5.48,BUY,1966.0,2521.79,71.8,18.7,Zyklus-Tief,22.42,47.166,49.0,-1625000.0,76487131136.0,10997999616.0,-0.0,13.3,7.64,20.94,1.135,43.98,"[26.6, 44.84, 0.0, 100.0, 20.38]",40.79185,66.8,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 1.0, ""regime_align"": 0.5726694915254237, ""liquidity"": 0.536723163841808, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",DE0007030009,RHM.DE,RHM.DE,,,0.46350095861101576,0.30858844713768296,0.3095297963288911,271724.5,373077738.5,1714.3,-0.1990900075832701,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,-0.04742190757012865,Industrials,Aerospace & Defense,Germany,EUR,-4.387186629526463,2.2184468609059094,18.7,stock,S20 Sicherheit & Verteidigung,pillar,81.0,manual thematic assignment after stack redesign,"defense, aerospace, security",63.59,41.32,,bear,stock,,,,-0.02836744942169689,RHM.DE,Rheinmetall AG,DE0007030009,RHM.DE,RHM.DE,,Industrials,Aerospace & Defense,Germany,EUR,1373.0,,2.2184468609059094,9.3,5.48,66.8,BUY,71.8,Zyklus-Tief,-0.04742190757012865,-0.1990900075832701,1714.3,0.46350095861101576,0.30858844713768296,0.3095297963288911,271724.5,373077738.5,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,False,True,False,OK,,,RHM.DE,RHM.DE,Aerospace & Defense
RKLB,"Rocket Lab USA, Inc.",RKLB,61.90999984741211,,236.10206075454175,0.0,,,,,,,,,,,,,,,,,,,,,,45.9,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.3406779661016949, ""liquidity"": 0.7401129943502824, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US7731211089,RKLB,RKLB,,,0.8561633083450875,0.5216375942941441,0.43005628041721455,21924441.6,1357342176.1105957,57.23172511100769,0.08174268253019368,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,-0.052372399259739466,Industrials,Aerospace & Defense,United States,,-6.1116203287604804,236.10206075454175,0.0,stock,S20 Sicherheit & Verteidigung,pillar,81.0,manual thematic assignment after stack redesign,"defense, aerospace, security",49.17,63.72,,bear,stock,,,,-0.02836744942169689,RKLB,"Rocket Lab USA, Inc.",US7731211089,RKLB,RKLB,,Industrials,Aerospace & Defense,United States,,61.90999984741211,,236.10206075454175,0.0,,45.9,,,,-0.052372399259739466,0.08174268253019368,57.23172511100769,0.8561633083450875,0.5216375942941441,0.43005628041721455,21924441.6,1357342176.1105957,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,True,False,AVOID,,,RKLB,RKLB,Aerospace & Defense
ADA-USD,Cardano,ADA-USD,0.24731376767158508,USD,-66.47374750749067,0.0,,,,,,,,,,,,,,,,,,,,,,43.0,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.38361581920903953, ""liquidity"": 0.3615819209039548, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,ADA-USD,ADA-USD,,,0.671208418872374,0.41886971326977507,0.7454124224957275,529168921.4,130870759.68614286,0.4715429945290089,-0.4755223372184557,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,-0.050512841331800895,Cryptocurrency,Digital Currency,Global,USD,-2.9281780816645897,-66.47374750749067,0.0,crypto,S21 Finanzsystem,pillar,83.0,manual thematic assignment after stack redesign,"payments, exchanges, capital markets, crypto",44.32,68.96,,bear,crypto,,,,-0.27862420895453655,ADA-USD,Cardano,,ADA-USD,ADA-USD,,Cryptocurrency,Digital Currency,Global,USD,0.24731376767158508,,-66.47374750749067,0.0,,43.0,,,,-0.050512841331800895,-0.4755223372184557,0.4715429945290089,0.671208418872374,0.41886971326977507,0.7454124224957275,529168921.4,130870759.68614286,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,False,True,True,AVOID_CRYPTO_BEAR,ADA,USD,CRYPTO:ADA,ADA,Krypto
